Symbol,price,size,timestamp,exchange,conditions,id,tape
LDOS,82.39436619718317,1,2,2,2,2,2
LDOS,82.39436619718317,10,2,2,2,2,2
LDOS,82.39436619718317,100,2,2,2,2,2
LDOS,82.62910798122051,14,2,2,2,2,2
LDOS,82.62910798122051,96,2,2,2,2,2
LDOS,83.56807511737057,81,8,8,8,8,8
LDOS,84.03755868544593,3,2,2,2,2,2
LDOS,84.50704225352061,6,2,2,2,2,2
LDOS,84.50704225352061,76,2,2,2,2,2
LDOS,84.50704225352061,100,2,2,2,2,2
LDOS,85.44600938967132,10,2,2,2,2,2
LDOS,85.44600938967132,46,2,2,2,2,2
LDOS,85.60563380281681,100,4,4,4,4,4
LDOS,85.91549295774601,1,2,2,2,2,2
LDOS,85.91549295774601,100,4,4,4,4,4
LDOS,86.38497652582137,1,2,2,2,2,2
LDOS,86.38497652582137,8,2,2,2,2,2
LDOS,86.38497652582137,46,2,2,2,2,2
LDOS,86.38497652582137,51,2,2,2,2,2
LDOS,86.38497652582137,100,2,2,2,2,2
LDOS,86.38497652582137,131,2,2,2,2,2
LDOS,86.85446009389672,100,4,4,4,4,4
LDOS,87.3239436619714,8,2,2,2,2,2
LDOS,87.3239436619714,38,2,2,2,2,2
LDOS,87.3239436619714,40,4,4,4,4,4
LDOS,87.3239436619714,62,2,2,2,2,2
LDOS,87.3239436619714,65,2,2,2,2,2
LDOS,88.26291079812212,1,2,2,2,2,2
LDOS,88.26291079812212,2,2,2,2,2,2
LDOS,88.26291079812212,6,2,2,2,2,2
LDOS,88.26291079812212,10,2,2,2,2,2
LDOS,88.26291079812212,30,2,2,2,2,2
LDOS,88.26291079812212,76,2,2,2,2,2
LDOS,88.73239436619681,3,10,10,10,10,10
LDOS,88.73239436619681,6,2,2,2,2,2
LDOS,88.73239436619681,100,2,2,2,2,2
LDOS,89.20187793427216,3,10,10,10,10,10
LDOS,89.20187793427216,5,4,4,4,4,4
LDOS,89.20187793427216,8,2,2,2,2,2
LDOS,89.20187793427216,11,4,4,4,4,4
LDOS,89.20187793427216,18,2,2,2,2,2
LDOS,89.20187793427216,21,2,2,2,2,2
LDOS,89.20187793427216,26,2,2,2,2,2
LDOS,89.20187793427216,29,2,2,2,2,2
LDOS,89.20187793427216,33,4,4,4,4,4
LDOS,89.20187793427216,37,2,2,2,2,2
LDOS,89.20187793427216,67,4,4,4,4,4
LDOS,89.20187793427216,71,2,2,2,2,2
LDOS,89.20187793427216,74,2,2,2,2,2
LDOS,89.20187793427216,81,4,4,4,4,4
LDOS,89.20187793427216,82,2,2,2,2,2
LDOS,89.20187793427216,89,4,4,4,4,4
LDOS,89.20187793427216,100,8,8,8,8,8
LDOS,89.20657276995307,3,2,2,2,2,2
LDOS,89.67136150234684,2,2,2,2,2,2
LDOS,89.67136150234684,3,2,2,2,2,2
LDOS,89.67136150234684,4,2,2,2,2,2
LDOS,89.67136150234684,5,2,2,2,2,2
LDOS,89.67136150234684,96,2,2,2,2,2
LDOS,89.67136150234684,100,2,2,2,2,2
LDOS,89.90610328638486,40,2,2,2,2,2
LDOS,90.1408450704222,3,2,2,2,2,2
LDOS,90.1408450704222,12,2,2,2,2,2
LDOS,90.61032863849756,3,2,2,2,2,2
LDOS,90.8450704225349,3,2,2,2,2,2
LDOS,91.07981220657226,3,4,4,4,4,4
LDOS,91.07981220657226,29,2,2,2,2,2
LDOS,91.31455399061026,30,2,2,2,2,2
LDOS,91.31455399061026,70,2,2,2,2,2
LDOS,92.01877934272296,5,2,2,2,2,2
LDOS,92.01877934272296,68,2,2,2,2,2
LDOS,92.01877934272296,155,2,2,2,2,2
LDOS,92.72300469483568,26,2,2,2,2,2
LDOS,92.72300469483568,36,2,2,2,2,2
LDOS,92.72300469483568,44,2,2,2,2,2
LDOS,92.72300469483568,100,2,2,2,2,2
LDOS,92.957746478873,50,2,2,2,2,2
LDOS,92.957746478873,100,2,2,2,2,2
LDOS,93.42723004694837,25,2,2,2,2,2
LDOS,93.89671361502306,1,2,2,2,2,2
LDOS,93.89671361502306,10,2,2,2,2,2
LDOS,93.89671361502306,100,6,6,6,6,6
LDOS,94.3661971830984,1,4,4,4,4,4
LDOS,94.3661971830984,2,2,2,2,2,2
LDOS,94.3661971830984,3,2,2,2,2,2
LDOS,94.3661971830984,10,2,2,2,2,2
LDOS,94.3661971830984,100,6,6,6,6,6
LDOS,94.3661971830984,200,2,2,2,2,2
LDOS,94.60093896713576,2,2,2,2,2,2
LDOS,94.83568075117309,1,2,2,2,2,2
LDOS,94.83568075117309,25,10,10,10,10,10
LDOS,95.07042253521112,100,8,8,8,8,8
LDOS,95.28638497652548,100,6,6,6,6,6
LDOS,95.30516431924843,67,2,2,2,2,2
LDOS,95.30516431924843,87,2,2,2,2,2
LDOS,95.30516431924843,100,2,2,2,2,2
LDOS,95.7746478873238,3,2,2,2,2,2
LDOS,95.7746478873238,100,4,4,4,4,4
LDOS,96.2441314553985,11,2,2,2,2,2
LDOS,96.2441314553985,100,2,2,2,2,2
LDOS,96.42253521126764,10,2,2,2,2,2
LDOS,98.0751173708915,170,2,2,2,2,2
LDOS,98.12206572769924,5,2,2,2,2,2
LDOS,98.12206572769924,7,2,2,2,2,2
LDOS,98.12206572769924,43,2,2,2,2,2
LDOS,98.12206572769924,100,4,4,4,4,4
LDOS,98.92018779342676,10,2,2,2,2,2
LDOS,99.53051643192464,1,2,2,2,2,2
LDOS,99.53051643192464,3,2,2,2,2,2
LDOS,99.53051643192464,22,2,2,2,2,2
LDOS,99.53051643192464,66,2,2,2,2,2
LDOS,100.0,1,4,4,4,4,4
NTRS,0.0,1,2,2,2,2,2
NTRS,0.0,77,1,1,1,1,1
NTRS,0.1788908765653865,30,1,1,1,1,1
NTRS,0.4508050089445097,1,1,1,1,1,1
NTRS,0.5366726296959055,7,1,1,1,1,1
NTRS,0.9838998211092448,6,1,1,1,1,1
NTRS,1.2522361359571976,23,1,1,1,1,1
NTRS,1.6100178890877166,100,1,1,1,1,1
NTRS,1.967799642218236,3,1,1,1,1,1
NTRS,1.967799642218236,7,1,1,1,1,1
NTRS,1.967799642218236,12,1,1,1,1,1
NTRS,1.967799642218236,16,2,2,2,2,2
NTRS,1.967799642218236,42,1,1,1,1,1
NTRS,1.967799642218236,46,1,1,1,1,1
NTRS,1.967799642218236,100,1,1,1,1,1
NTRS,1.967799642218236,155,1,1,1,1,1
NTRS,2.057245080501056,1,1,1,1,1,1
NTRS,2.057245080501056,67,1,1,1,1,1
NTRS,2.3255813953490088,253,1,1,1,1,1
NTRS,2.415026833631575,100,1,1,1,1,1
NTRS,2.683363148479528,4,2,2,2,2,2
NTRS,2.86225402504466,10,1,1,1,1,1
NTRS,2.86225402504466,23,1,1,1,1,1
NTRS,2.86225402504466,30,1,1,1,1,1
NTRS,2.86225402504466,42,1,1,1,1,1
NTRS,2.86225402504466,91,1,1,1,1,1
NTRS,2.86225402504466,100,2,2,2,2,2
NTRS,2.86225402504466,300,1,1,1,1,1
NTRS,3.0411449016100467,1,2,2,2,2,2
NTRS,3.0411449016100467,2,3,3,3,3,3
NTRS,3.220035778175433,10,4,4,4,4,4
NTRS,3.309481216457999,100,1,1,1,1,1
NTRS,3.398926654740565,3,1,1,1,1,1
NTRS,3.398926654740565,7,1,1,1,1,1
NTRS,3.398926654740565,31,1,1,1,1,1
NTRS,3.398926654740565,44,1,1,1,1,1
NTRS,3.398926654740565,51,1,1,1,1,1
NTRS,3.398926654740565,70,2,2,2,2,2
NTRS,3.577817531305952,1,1,1,1,1,1
NTRS,3.577817531305952,5,2,2,2,2,2
NTRS,3.577817531305952,6,1,1,1,1,1
NTRS,3.577817531305952,9,1,1,1,1,1
NTRS,3.577817531305952,12,1,1,1,1,1
NTRS,3.577817531305952,15,1,1,1,1,1
NTRS,3.577817531305952,18,1,1,1,1,1
NTRS,3.577817531305952,32,1,1,1,1,1
NTRS,4.025044722719291,200,1,1,1,1,1
NTRS,4.114490161001857,9,1,1,1,1,1
NTRS,4.382826475849811,1,1,1,1,1,1
NTRS,4.472271914132377,100,5,5,5,5,5
NTRS,4.651162790697764,1,2,2,2,2,2
NTRS,4.651162790697764,4,1,1,1,1,1
NTRS,4.651162790697764,10,1,1,1,1,1
NTRS,4.651162790697764,14,1,1,1,1,1
NTRS,4.651162790697764,20,1,1,1,1,1
NTRS,4.651162790697764,86,1,1,1,1,1
NTRS,4.651162790697764,100,1,1,1,1,1
NTRS,4.742397137746042,4,1,1,1,1,1
NTRS,4.7835420393561545,50,1,1,1,1,1
NTRS,4.830053667262896,1,1,1,1,1,1
NTRS,4.830053667262896,4,2,2,2,2,2
NTRS,4.830053667262896,8,1,1,1,1,1
NTRS,4.830053667262896,31,1,1,1,1,1
NTRS,4.830053667262896,42,1,1,1,1,1
NTRS,4.830053667262896,69,2,2,2,2,2
NTRS,4.830053667262896,78,1,1,1,1,1
NTRS,4.830053667262896,104,1,1,1,1,1
NTRS,4.830053667262896,107,1,1,1,1,1
NTRS,4.830053667262896,122,1,1,1,1,1
NTRS,5.0089445438282825,27,2,2,2,2,2
NTRS,5.0089445438282825,40,1,1,1,1,1
NTRS,5.098389982110848,100,1,1,1,1,1
NTRS,5.187835420393669,1,1,1,1,1,1
NTRS,5.187835420393669,31,1,1,1,1,1
NTRS,5.187835420393669,32,1,1,1,1,1
NTRS,5.3667262969588005,1,1,1,1,1,1
NTRS,5.3667262969588005,3,1,1,1,1,1
NTRS,5.3667262969588005,5,2,2,2,2,2
NTRS,5.3667262969588005,10,1,1,1,1,1
NTRS,5.3667262969588005,42,1,1,1,1,1
NTRS,5.3667262969588005,91,1,1,1,1,1
NTRS,5.3667262969588005,100,1,1,1,1,1
NTRS,5.456171735241622,100,1,1,1,1,1
NTRS,5.500894454382904,100,1,1,1,1,1
NTRS,5.545617173524187,1,2,2,2,2,2
NTRS,5.545617173524187,24,1,1,1,1,1
NTRS,5.545617173524187,50,1,1,1,1,1
NTRS,5.545617173524187,70,1,1,1,1,1
NTRS,5.545617173524187,81,1,1,1,1,1
NTRS,5.545617173524187,100,3,3,3,3,3
NTRS,5.545617173524187,114,1,1,1,1,1
NTRS,5.545617173524187,1200,1,1,1,1,1
NTRS,5.7245080500895735,46,1,1,1,1,1
NTRS,5.7245080500895735,100,2,2,2,2,2
NTRS,5.81395348837214,100,1,1,1,1,1
NTRS,5.903398926654706,2,1,1,1,1,1
NTRS,5.903398926654706,3,1,1,1,1,1
NTRS,5.903398926654706,4,1,1,1,1,1
NTRS,5.903398926654706,8,1,1,1,1,1
NTRS,5.903398926654706,19,1,1,1,1,1
NTRS,5.903398926654706,21,1,1,1,1,1
NTRS,5.903398926654706,42,1,1,1,1,1
NTRS,5.903398926654706,50,1,1,1,1,1
NTRS,6.03756708407881,100,1,1,1,1,1
NTRS,6.082289803220093,1,1,1,1,1,1
NTRS,6.082289803220093,2,1,1,1,1,1
NTRS,6.082289803220093,99,1,1,1,1,1
NTRS,6.082289803220093,100,2,2,2,2,2
NTRS,6.082289803220093,150,1,1,1,1,1
NTRS,6.26118067978548,1,1,1,1,1,1
NTRS,6.26118067978548,39,1,1,1,1,1
NTRS,6.26118067978548,46,1,1,1,1,1
NTRS,6.26118067978548,61,1,1,1,1,1
NTRS,6.26118067978548,96,1,1,1,1,1
NTRS,6.26118067978548,100,3,3,3,3,3
NTRS,6.26118067978548,142,1,1,1,1,1
NTRS,6.26118067978548,200,1,1,1,1,1
NTRS,6.440071556350612,100,1,1,1,1,1
NTRS,6.618962432915998,3,1,1,1,1,1
NTRS,6.618962432915998,4,2,2,2,2,2
NTRS,6.618962432915998,7,1,1,1,1,1
NTRS,6.618962432915998,11,1,1,1,1,1
NTRS,6.618962432915998,24,1,1,1,1,1
NTRS,6.618962432915998,29,1,1,1,1,1
NTRS,6.618962432915998,54,1,1,1,1,1
NTRS,6.618962432915998,68,1,1,1,1,1
NTRS,6.618962432915998,100,2,2,2,2,2
NTRS,6.797853309481384,1,2,2,2,2,2
NTRS,6.797853309481384,3,1,1,1,1,1
NTRS,6.797853309481384,8,1,1,1,1,1
NTRS,6.797853309481384,12,1,1,1,1,1
NTRS,6.797853309481384,13,1,1,1,1,1
NTRS,6.797853309481384,18,1,1,1,1,1
NTRS,6.797853309481384,79,1,1,1,1,1
NTRS,6.797853309481384,93,1,1,1,1,1
NTRS,6.976744186046517,16,1,1,1,1,1
NTRS,7.334525939177036,1,1,1,1,1,1
NTRS,7.334525939177036,3,1,1,1,1,1
NTRS,7.334525939177036,10,1,1,1,1,1
NTRS,7.334525939177036,53,1,1,1,1,1
NTRS,7.513416815742422,1,1,1,1,1,1
NTRS,7.513416815742422,2,1,1,1,1,1
NTRS,7.513416815742422,8,1,1,1,1,1
NTRS,7.513416815742422,10,1,1,1,1,1
NTRS,7.513416815742422,32,1,1,1,1,1
NTRS,7.513416815742422,33,1,1,1,1,1
NTRS,7.513416815742422,37,1,1,1,1,1
NTRS,7.513416815742422,44,1,1,1,1,1
NTRS,7.513416815742422,48,1,1,1,1,1
NTRS,7.513416815742422,67,1,1,1,1,1
NTRS,7.513416815742422,100,1,1,1,1,1
NTRS,7.513416815742422,200,1,1,1,1,1
NTRS,7.871198568872942,2,1,1,1,1,1
NTRS,7.871198568872942,19,1,1,1,1,1
NTRS,7.871198568872942,31,1,1,1,1,1
NTRS,7.871198568872942,50,1,1,1,1,1
NTRS,7.871198568872942,72,1,1,1,1,1
NTRS,7.871198568872942,100,1,1,1,1,1
NTRS,8.050089445438328,3,1,1,1,1,1
NTRS,8.050089445438328,4,1,1,1,1,1
NTRS,8.050089445438328,5,1,1,1,1,1
NTRS,8.050089445438328,10,1,1,1,1,1
NTRS,8.050089445438328,15,1,1,1,1,1
NTRS,8.050089445438328,83,1,1,1,1,1
NTRS,8.050089445438328,95,1,1,1,1,1
NTRS,8.050089445438328,97,1,1,1,1,1
NTRS,8.050089445438328,100,1,1,1,1,1
NTRS,8.228980322003714,3,1,1,1,1,1
NTRS,8.228980322003714,5,1,1,1,1,1
NTRS,8.228980322003714,30,1,1,1,1,1
NTRS,8.228980322003714,31,1,1,1,1,1
NTRS,8.228980322003714,43,1,1,1,1,1
NTRS,8.228980322003714,57,1,1,1,1,1
NTRS,8.228980322003714,100,1,1,1,1,1
NTRS,8.228980322003714,200,1,1,1,1,1
NTRS,8.407871198568847,18,1,1,1,1,1
NTRS,8.407871198568847,50,1,1,1,1,1
NTRS,8.407871198568847,70,1,1,1,1,1
NTRS,8.407871198568847,100,1,1,1,1,1
NTRS,8.586762075134233,4,1,1,1,1,1
NTRS,8.586762075134233,5,2,2,2,2,2
NTRS,8.586762075134233,42,1,1,1,1,1
NTRS,8.586762075134233,44,1,1,1,1,1
NTRS,8.586762075134233,52,1,1,1,1,1
NTRS,8.586762075134233,100,1,1,1,1,1
NTRS,8.765652951699622,1,3,3,3,3,3
NTRS,8.765652951699622,5,1,1,1,1,1
NTRS,8.765652951699622,6,1,1,1,1,1
NTRS,8.765652951699622,13,1,1,1,1,1
NTRS,8.765652951699622,35,1,1,1,1,1
NTRS,8.765652951699622,46,1,1,1,1,1
NTRS,8.765652951699622,50,1,1,1,1,1
NTRS,8.765652951699622,100,2,2,2,2,2
NTRS,8.944543828264754,1,3,3,3,3,3
NTRS,8.944543828264754,2,2,2,2,2,2
NTRS,8.944543828264754,21,1,1,1,1,1
NTRS,8.944543828264754,22,1,1,1,1,1
NTRS,8.944543828264754,99,1,1,1,1,1
NTRS,8.944543828264754,100,2,2,2,2,2
NTRS,8.962432915921369,200,1,1,1,1,1
NTRS,9.12343470483014,1,1,1,1,1,1
NTRS,9.12343470483014,58,1,1,1,1,1
NTRS,9.12343470483014,100,1,1,1,1,1
NTRS,9.157423971377405,1,1,1,1,1,1
NTRS,9.212880143112706,200,1,1,1,1,1
NTRS,9.302325581395271,1,1,1,1,1,1
NTRS,9.302325581395271,4,1,1,1,1,1
NTRS,9.302325581395271,5,1,1,1,1,1
NTRS,9.302325581395271,100,3,3,3,3,3
NTRS,9.48121645796066,2,1,1,1,1,1
NTRS,9.48121645796066,11,1,1,1,1,1
NTRS,9.48121645796066,100,1,1,1,1,1
NTRS,9.660107334526046,5,1,1,1,1,1
NTRS,9.660107334526046,17,1,1,1,1,1
NTRS,9.660107334526046,83,1,1,1,1,1
NTRS,9.660107334526046,95,1,1,1,1,1
NTRS,9.838998211091178,1,2,2,2,2,2
NTRS,9.838998211091178,3,1,1,1,1,1
NTRS,9.838998211091178,4,1,1,1,1,1
NTRS,9.838998211091178,5,1,1,1,1,1
NTRS,9.838998211091178,17,1,1,1,1,1
NTRS,9.838998211091178,41,1,1,1,1,1
NTRS,9.838998211091178,100,4,4,4,4,4
NTRS,9.838998211091178,107,1,1,1,1,1
NTRS,9.928443649373998,100,1,1,1,1,1
NTRS,10.017889087656563,1,1,1,1,1,1
NTRS,10.017889087656563,2,1,1,1,1,1
NTRS,10.017889087656563,7,1,1,1,1,1
NTRS,10.017889087656563,15,1,1,1,1,1
NTRS,10.017889087656563,99,1,1,1,1,1
NTRS,10.017889087656563,100,2,2,2,2,2
NTRS,10.10733452593913,1,1,1,1,1,1
NTRS,10.10733452593913,99,1,1,1,1,1
NTRS,10.10733452593913,100,2,2,2,2,2
NTRS,10.196779964221951,1,1,1,1,1,1
NTRS,10.196779964221951,2,1,1,1,1,1
NTRS,10.196779964221951,17,1,1,1,1,1
NTRS,10.196779964221951,46,1,1,1,1,1
NTRS,10.196779964221951,54,1,1,1,1,1
NTRS,10.196779964221951,100,1,1,1,1,1
NTRS,10.196779964221951,200,1,1,1,1,1
NTRS,10.286225402504517,100,1,1,1,1,1
NTRS,10.375670840787082,35,1,1,1,1,1
NTRS,10.375670840787082,100,2,2,2,2,2
NTRS,10.55456171735247,1,1,1,1,1,1
NTRS,10.55456171735247,16,1,1,1,1,1
NTRS,10.55456171735247,100,2,2,2,2,2
NTRS,10.733452593917857,1,4,4,4,4,4
NTRS,10.733452593917857,2,2,2,2,2,2
NTRS,10.733452593917857,3,1,1,1,1,1
NTRS,10.733452593917857,4,1,1,1,1,1
NTRS,10.733452593917857,8,1,1,1,1,1
NTRS,10.733452593917857,16,1,1,1,1,1
NTRS,10.733452593917857,33,1,1,1,1,1
NTRS,10.733452593917857,47,1,1,1,1,1
NTRS,10.733452593917857,51,1,1,1,1,1
NTRS,10.733452593917857,61,1,1,1,1,1
NTRS,10.733452593917857,84,2,2,2,2,2
NTRS,10.733452593917857,100,2,2,2,2,2
NTRS,10.912343470482988,1,2,2,2,2,2
NTRS,10.912343470482988,12,1,1,1,1,1
NTRS,10.912343470482988,21,1,1,1,1,1
NTRS,10.912343470482988,60,1,1,1,1,1
NTRS,10.912343470482988,99,1,1,1,1,1
NTRS,10.912343470482988,100,3,3,3,3,3
NTRS,10.912343470482988,209,1,1,1,1,1
NTRS,11.091234347048374,100,1,1,1,1,1
NTRS,11.134168157423948,14,1,1,1,1,1
NTRS,11.159212880143157,9,1,1,1,1,1
NTRS,11.27012522361376,1,1,1,1,1,1
NTRS,11.27012522361376,8,1,1,1,1,1
NTRS,11.27012522361376,10,1,1,1,1,1
NTRS,11.27012522361376,16,2,2,2,2,2
NTRS,11.27012522361376,31,1,1,1,1,1
NTRS,11.27012522361376,91,1,1,1,1,1
NTRS,11.27012522361376,100,2,2,2,2,2
NTRS,11.359570661896328,100,1,1,1,1,1
NTRS,11.449016100178891,50,3,3,3,3,3
NTRS,11.449016100178891,100,7,7,7,7,7
NTRS,11.53846153846146,100,1,1,1,1,1
NTRS,11.62790697674428,50,1,1,1,1,1
NTRS,11.62790697674428,100,1,1,1,1,1
NTRS,11.806797853309412,1,2,2,2,2,2
NTRS,11.806797853309412,47,1,1,1,1,1
NTRS,11.806797853309412,100,2,2,2,2,2
NTRS,11.896243291592231,100,3,3,3,3,3
NTRS,11.985688729874798,1,2,2,2,2,2
NTRS,11.985688729874798,3,1,1,1,1,1
NTRS,11.985688729874798,4,1,1,1,1,1
NTRS,11.985688729874798,6,2,2,2,2,2
NTRS,11.985688729874798,10,4,4,4,4,4
NTRS,11.985688729874798,27,1,1,1,1,1
NTRS,11.985688729874798,93,1,1,1,1,1
NTRS,11.985688729874798,100,4,4,4,4,4
NTRS,12.164579606440189,2,1,1,1,1,1
NTRS,12.164579606440189,4,2,2,2,2,2
NTRS,12.164579606440189,24,1,1,1,1,1
NTRS,12.164579606440189,74,1,1,1,1,1
NTRS,12.164579606440189,100,1,1,1,1,1
NTRS,12.164579606440189,102,1,1,1,1,1
NTRS,12.164579606440189,1000,1,1,1,1,1
NTRS,12.34347048300532,2,2,2,2,2,2
NTRS,12.34347048300532,4,1,1,1,1,1
NTRS,12.34347048300532,10,1,1,1,1,1
NTRS,12.34347048300532,61,1,1,1,1,1
NTRS,12.34347048300532,91,1,1,1,1,1
NTRS,12.522361359570706,1,1,1,1,1,1
NTRS,12.522361359570706,3,1,1,1,1,1
NTRS,12.522361359570706,99,1,1,1,1,1
NTRS,12.522361359570706,100,5,5,5,5,5
NTRS,12.61180679785327,10,2,2,2,2,2
NTRS,12.61180679785327,200,1,1,1,1,1
NTRS,12.61180679785327,1000,1,1,1,1,1
NTRS,12.69946332737038,1,1,1,1,1,1
NTRS,12.701252236136092,2,1,1,1,1,1
NTRS,12.701252236136092,5,2,2,2,2,2
NTRS,12.701252236136092,8,1,1,1,1,1
NTRS,12.701252236136092,10,14,14,14,14,14
NTRS,12.701252236136092,20,1,1,1,1,1
NTRS,12.701252236136092,46,1,1,1,1,1
NTRS,12.701252236136092,48,1,1,1,1,1
NTRS,12.701252236136092,80,1,1,1,1,1
NTRS,12.701252236136092,91,1,1,1,1,1
NTRS,12.701252236136092,100,9,9,9,9,9
NTRS,12.701252236136092,133,1,1,1,1,1
NTRS,12.701252236136092,235,1,1,1,1,1
NTRS,12.790697674418658,100,1,1,1,1,1
NTRS,12.808586762075272,100,1,1,1,1,1
NTRS,12.880143112701225,1,2,2,2,2,2
NTRS,12.880143112701225,3,1,1,1,1,1
NTRS,12.880143112701225,17,1,1,1,1,1
NTRS,12.880143112701225,20,2,2,2,2,2
NTRS,12.880143112701225,25,1,1,1,1,1
NTRS,12.880143112701225,40,2,2,2,2,2
NTRS,12.880143112701225,46,1,1,1,1,1
NTRS,12.880143112701225,50,2,2,2,2,2
NTRS,12.880143112701225,75,1,1,1,1,1
NTRS,12.880143112701225,100,4,4,4,4,4
NTRS,12.915921288014454,50,1,1,1,1,1
NTRS,12.95169946332743,100,1,1,1,1,1
NTRS,12.969588550984042,1100,1,1,1,1,1
NTRS,13.059033989266611,3,1,1,1,1,1
NTRS,13.059033989266611,5,1,1,1,1,1
NTRS,13.059033989266611,6,1,1,1,1,1
NTRS,13.059033989266611,9,1,1,1,1,1
NTRS,13.059033989266611,10,8,8,8,8,8
NTRS,13.059033989266611,18,1,1,1,1,1
NTRS,13.059033989266611,21,1,1,1,1,1
NTRS,13.059033989266611,27,1,1,1,1,1
NTRS,13.059033989266611,29,2,2,2,2,2
NTRS,13.059033989266611,39,1,1,1,1,1
NTRS,13.059033989266611,40,2,2,2,2,2
NTRS,13.059033989266611,61,1,1,1,1,1
NTRS,13.059033989266611,65,1,1,1,1,1
NTRS,13.059033989266611,90,3,3,3,3,3
NTRS,13.059033989266611,100,10,10,10,10,10
NTRS,13.103756708407891,100,1,1,1,1,1
NTRS,13.148479427549177,100,1,1,1,1,1
NTRS,13.237924865831996,13,1,1,1,1,1
NTRS,13.237924865831996,47,1,1,1,1,1
NTRS,13.237924865831996,50,1,1,1,1,1
NTRS,13.237924865831996,87,1,1,1,1,1
NTRS,13.237924865831996,400,1,1,1,1,1
NTRS,13.416815742397128,10,3,3,3,3,3
NTRS,13.416815742397128,40,1,1,1,1,1
NTRS,13.416815742397128,60,1,1,1,1,1
NTRS,13.416815742397128,80,1,1,1,1,1
NTRS,13.416815742397128,90,1,1,1,1,1
NTRS,13.416815742397128,100,5,5,5,5,5
NTRS,13.416815742397128,114,1,1,1,1,1
NTRS,13.416815742397128,200,2,2,2,2,2
NTRS,13.416815742397128,300,1,1,1,1,1
NTRS,13.45259391771036,191,1,1,1,1,1
NTRS,13.595706618962517,3,1,1,1,1,1
NTRS,13.595706618962517,4,1,1,1,1,1
NTRS,13.595706618962517,5,1,1,1,1,1
NTRS,13.595706618962517,14,1,1,1,1,1
NTRS,13.595706618962517,18,1,1,1,1,1
NTRS,13.595706618962517,24,1,1,1,1,1
NTRS,13.595706618962517,26,1,1,1,1,1
NTRS,13.595706618962517,29,1,1,1,1,1
NTRS,13.595706618962517,33,1,1,1,1,1
NTRS,13.595706618962517,43,1,1,1,1,1
NTRS,13.595706618962517,45,1,1,1,1,1
NTRS,13.595706618962517,57,1,1,1,1,1
NTRS,13.595706618962517,74,1,1,1,1,1
NTRS,13.595706618962517,100,3,3,3,3,3
NTRS,13.595706618962517,200,1,1,1,1,1
NTRS,13.77459749552765,1,2,2,2,2,2
NTRS,13.77459749552765,24,1,1,1,1,1
NTRS,13.77459749552765,48,1,1,1,1,1
NTRS,13.77459749552765,90,1,1,1,1,1
NTRS,13.77459749552765,100,5,5,5,5,5
NTRS,13.953488372093034,4,1,1,1,1,1
NTRS,13.953488372093034,7,1,1,1,1,1
NTRS,13.953488372093034,46,1,1,1,1,1
NTRS,14.132379248658422,1,1,1,1,1,1
NTRS,14.132379248658422,4,1,1,1,1,1
NTRS,14.132379248658422,96,1,1,1,1,1
NTRS,14.132379248658422,100,2,2,2,2,2
NTRS,14.311270125223556,1,1,1,1,1,1
NTRS,14.311270125223556,3,1,1,1,1,1
NTRS,14.311270125223556,9,1,1,1,1,1
NTRS,14.311270125223556,24,1,1,1,1,1
NTRS,14.311270125223556,92,1,1,1,1,1
NTRS,14.311270125223556,99,2,2,2,2,2
NTRS,14.49016100178894,1,4,4,4,4,4
NTRS,14.49016100178894,10,3,3,3,3,3
NTRS,14.49016100178894,90,1,1,1,1,1
NTRS,14.49016100178894,210,1,1,1,1,1
NTRS,14.54203935599282,20,1,1,1,1,1
NTRS,14.669051878354328,1,1,1,1,1,1
NTRS,14.669051878354328,3,3,3,3,3,3
NTRS,14.669051878354328,4,1,1,1,1,1
NTRS,14.669051878354328,5,2,2,2,2,2
NTRS,14.669051878354328,10,1,1,1,1,1
NTRS,14.669051878354328,14,1,1,1,1,1
NTRS,14.669051878354328,18,1,1,1,1,1
NTRS,14.669051878354328,19,1,1,1,1,1
NTRS,14.669051878354328,24,1,1,1,1,1
NTRS,14.669051878354328,38,1,1,1,1,1
NTRS,14.669051878354328,40,2,2,2,2,2
NTRS,14.669051878354328,74,1,1,1,1,1
NTRS,14.669051878354328,76,1,1,1,1,1
NTRS,14.669051878354328,78,1,1,1,1,1
NTRS,14.669051878354328,83,1,1,1,1,1
NTRS,14.669051878354328,100,3,3,3,3,3
NTRS,14.669051878354328,200,1,1,1,1,1
NTRS,14.792486583184411,3,1,1,1,1,1
NTRS,14.84794275491946,99,1,1,1,1,1
NTRS,14.99105545617187,155,1,1,1,1,1
NTRS,15.026833631484845,1,3,3,3,3,3
NTRS,15.026833631484845,6,1,1,1,1,1
NTRS,15.026833631484845,18,1,1,1,1,1
NTRS,15.026833631484845,30,1,1,1,1,1
NTRS,15.026833631484845,50,2,2,2,2,2
NTRS,15.205724508050231,1,2,2,2,2,2
NTRS,15.205724508050231,4,1,1,1,1,1
NTRS,15.205724508050231,8,1,1,1,1,1
NTRS,15.205724508050231,45,1,1,1,1,1
NTRS,15.205724508050231,100,2,2,2,2,2
NTRS,15.295169946332798,100,1,1,1,1,1
NTRS,15.384615384615364,1,1,1,1,1,1
NTRS,15.384615384615364,10,1,1,1,1,1
NTRS,15.384615384615364,25,1,1,1,1,1
NTRS,15.384615384615364,30,1,1,1,1,1
